Date,Open,High,Low,Close,Volume,Symbol
2024-12-26,257.90642916266114,259.81433504408284,257.34704665632455,258.7355041503906,27237100,AAPL
2024-12-27,257.54682582842287,258.41589596104086,252.78207543596488,255.30929565429688,42355300,AAPL
2024-12-30,251.95298524244893,253.22159473829512,250.47461491371794,251.9230194091797,35557500,AAPL
2024-12-31,252.16275955239965,253.00183336212825,249.15605553782555,250.1449737548828,39480700,AAPL
2025-01-02,248.65660659999048,248.826433311358,241.55442975303322,243.5821990966797,55740700,AAPL
2025-01-03,243.0927276611328,243.91181916074598,241.624340886356,243.0927276611328,40244100,AAPL
2025-01-06,244.04168187374515,247.05836939894766,242.93290033169586,244.73092651367188,45045600,AAPL
2025-01-07,242.71314361950866,245.28032844029428,241.08494412707995,241.94400024414062,40856000,AAPL
2025-01-08,241.65429905026372,243.44234164075266,239.78635773622742,242.43344116210938,37628900,AAPL
2025-01-10,239.7463920626497,239.8962364632009,232.74409661721964,236.58987426757812,61710900,AAPL
2025-01-13,233.27352322575203,234.41227060505477,229.46771001708314,234.14256286621094,49630700,AAPL
2025-01-14,234.49217517741417,235.8606656353981,232.21468051006943,233.02378845214844,39435300,AAPL
2025-01-15,234.38230107288462,238.6975638581554,234.17252500331003,237.60874938964844,39832000,AAPL
2025-01-16,237.089336348529,237.74859991927732,227.7795647267042,228.00930786132812,71759100,AAPL
2025-01-17,231.86506609768284,232.03487756376998,228.22906438809179,229.7274169921875,68488300,AAPL
2025-01-21,223.75398423747347,224.17352112887505,219.13906319002535,222.39547729492188,98070400,AAPL
2025-01-22,219.54859611049605,223.87384226456615,219.54859611049605,223.58416748046875,64126500,AAPL
2025-01-23,224.493183388126,226.78066167492807,222.05586069453574,223.41436767578125,60234800,AAPL
2025-01-24,224.53312753788666,225.38220009721186,221.16683361690275,222.5353240966797,54697900,AAPL
2025-01-27,223.77396171163917,231.89502211760887,223.73399710835045,229.6075439453125,94863400,AAPL
2025-01-28,230.59647127201654,239.9262098046868,230.55650666713984,237.99832153320312,75707600,AAPL
2025-01-29,233.86287156365174,239.5965730646729,233.75299176206667,239.0971221923828,45486100,AAPL
2025-01-30,238.40787147181928,240.52553823889048,236.94948349745044,237.3290557861328,55658300,AAPL
2025-01-31,246.91852728753366,246.91852728753366,233.18362815459494,235.74081420898438,101075100,AAPL
2025-02-03,229.73741895869952,231.5753945205246,225.45212191586603,227.75958251953125,73063300,AAPL
2025-02-04,227.00041910872287,232.87396618357337,226.40107197135944,232.54432678222656,45067300,AAPL
2025-02-05,228.27901582634638,232.4144684638066,228.0193068583431,232.21469116210938,39620300,AAPL
2025-02-06,231.0359788855247,233.54323203112875,230.17692277145878,232.9638671875,29925300,AAPL
2025-02-07,232.3445476829273,233.74300400322835,227.0104008794231,227.3800048828125,39707200,AAPL
2025-02-10,229.57000732421875,230.58999633789062,227.1999969482422,227.64999389648438,33115600,AAPL
2025-02-11,228.1999969482422,235.22999572753906,228.1300048828125,232.6199951171875,53718400,AAPL
2025-02-12,231.1999969482422,236.9600067138672,230.67999267578125,236.8699951171875,45243300,AAPL
2025-02-13,236.91000366210938,242.33999633789062,235.57000732421875,241.52999877929688,53614100,AAPL
2025-02-14,241.25,245.5500030517578,240.99000549316406,244.60000610351562,40896200,AAPL
2025-02-18,244.14999389648438,245.17999267578125,241.83999633789062,244.47000122070312,48822500,AAPL
2025-02-19,244.66000366210938,246.00999450683594,243.16000366210938,244.8699951171875,32204200,AAPL
2025-02-20,244.94000244140625,246.77999877929688,244.2899932861328,245.8300018310547,32316900,AAPL
2025-02-21,245.9499969482422,248.69000244140625,245.22000122070312,245.5500030517578,53197400,AAPL
2025-02-24,244.92999267578125,248.86000061035156,244.4199981689453,247.10000610351562,51326400,AAPL
2025-02-25,248.0,250.0,244.91000366210938,247.0399932861328,48013300,AAPL
2025-02-26,244.3300018310547,244.97999572753906,239.1300048828125,240.36000061035156,44433600,AAPL
2025-02-27,239.41000366210938,242.4600067138672,237.05999755859375,237.3000030517578,41153600,AAPL
2025-02-28,236.9499969482422,242.08999633789062,230.1999969482422,241.83999633789062,56833400,AAPL
2025-03-03,241.7899932861328,244.02999877929688,236.11000061035156,238.02999877929688,47184000,AAPL
2025-03-04,237.7050018310547,240.07000732421875,234.6999969482422,235.92999267578125,53101971,AAPL
2024-06-13,175.67528254711183,176.3037322967602,174.44832299786256,174.72763061523438,20913300,GOOGL
2024-06-14,173.78994381015124,176.62292969308552,173.72010929713878,176.3535919189453,18063600,GOOGL
2024-06-17,175.02688536504445,177.91972065432515,174.37848075115542,176.802490234375,19618500,GOOGL
2024-06-18,176.70274924653248,176.95213214968163,173.6702598415333,174.65780639648438,21869900,GOOGL
2024-06-20,174.93711009387113,176.8523689204245,174.55805843997848,175.8648223876953,20160100,GOOGL
2024-06-21,176.5630868470822,180.40358945734673,176.1740501459251,179.1865997314453,58582700,GOOGL
2024-06-24,179.715285228895,180.44347898846334,178.22895776023654,178.77760314941406,18298000,GOOGL
2024-06-25,179.17661159493576,183.8350820927234,178.97710832976765,183.5757293701172,23235600,GOOGL
2024-06-26,182.179187278342,184.05453619494568,182.02954841692073,183.4261016845703,19839000,GOOGL
2024-06-27,183.72535675600184,185.59075113718478,183.56576327329066,184.95233154296875,18848900,GOOGL
2024-06-28,183.86503542704605,184.67303360352557,181.51086019599327,181.70037841796875,29156600,GOOGL
2024-07-01,182.57820938644684,183.4261173435166,180.85248396281747,182.53831481933594,16006100,GOOGL
2024-07-02,181.600617357914,185.11193259145267,181.11182143055515,184.78274536132812,17372500,GOOGL
2024-07-03,184.39372126101637,185.63065069620225,183.54581331756708,185.361328125,10242100,GOOGL
2024-07-05,185.4012116474977,190.38886932097915,185.34136219079565,190.1295166015625,20967500,GOOGL
2024-07-08,189.43123257522205,189.70057035182427,187.31647058991524,188.56338500976562,21035900,GOOGL
2024-07-09,189.84023815417876,190.88764938829925,188.2541665482638,188.51351928710938,15121400,GOOGL
2024-07-10,188.6830810780451,191.27666912067295,188.56338216630394,190.70806884765625,15952500,GOOGL
2024-07-11,189.38137232601392,190.38887371973013,184.62314253366378,185.1119384765625,25625800,GOOGL
2024-07-12,184.6231442745435,186.64813213816686,184.03460430299506,184.61317443847656,22898400,GOOGL
2024-07-15,184.46352323598353,187.77533512360395,184.46352323598353,186.06954956054688,16474000,GOOGL
2024-07-16,186.8975144333893,188.21424818283919,182.91735801356307,183.46600341796875,18290700,GOOGL
2024-07-17,182.5183493766844,183.09691950366312,179.4559202044025,180.5731658935547,20734100,GOOGL
2024-07-18,181.48091269947318,182.04951300513554,176.03439880682015,177.2513885498047,25315700,GOOGL
2024-07-19,178.4384558228494,179.84496379774254,176.6927755390493,177.22146606445312,18881900,GOOGL
2024-07-22,180.14422170027328,182.24901391161868,179.78510972796855,181.2215576171875,24100300,GOOGL
2024-07-23,181.60063077483179,183.15677763502865,181.09187991745063,181.3412628173828,36352700,GOOGL
2024-07-24,173.17147948125148,175.7550824876713,171.39587457774786,172.20387268066406,49585200,GOOGL
2024-07-25,172.09415162233938,172.9919239516059,166.77730649977468,166.86708068847656,44852000,GOOGL
2024-07-26,166.73739219847286,167.67507428919038,163.65502336750666,166.5877685546875,41336900,GOOGL
2024-07-29,168.41325743181997,170.00929881723164,167.57533456289457,169.1115264892578,20293800,GOOGL
2024-07-30,169.81977976349475,170.80732627515368,168.0242198953097,169.86964416503906,18959700,GOOGL
2024-07-31,172.8123777659636,173.81987919012954,169.59033977786405,171.11656188964844,25729100,GOOGL
2024-08-01,169.82975009576955,173.62037311276333,168.46313671318876,170.33848571777344,24531400,GOOGL
2024-08-02,166.0291532919356,168.09403568140388,164.26351818998194,166.2486114501953,29130100,GOOGL
2024-08-05,155.11615967563407,164.02410932064197,154.54755937261288,158.85690307617188,53630700,GOOGL
2024-08-06,158.9367028046725,160.17364739940209,156.02391252139645,157.89926147460938,49004600,GOOGL
2024-08-07,160.8519639234384,162.57768925896593,158.07882740651024,158.54766845703125,25138600,GOOGL
2024-08-08,160.11378318649506,163.2859414220711,159.81453589918704,161.63003540039062,25578800,GOOGL
2024-08-09,159.61502198985195,163.38569012929312,158.66737003691415,163.2659912109375,28602300,GOOGL
2024-08-12,163.94431682299714,164.49294700024495,161.44050288346338,161.88938903808594,15895300,GOOGL
2024-08-13,163.0066273700011,164.32336104553403,162.56771107111587,163.75477600097656,18551700,GOOGL
2024-08-14,161.9991088123198,162.81709194492808,157.32069888325617,159.97412109375,40591100,GOOGL
2024-08-15,160.10381193490807,161.24099727999334,159.21600947445663,160.90184020996094,31524300,GOOGL
2024-08-16,161.07141184942105,164.65254626638267,160.73225479390817,162.5577392578125,24208600,GOOGL
2024-08-19,164.87200724527577,166.27853033162688,163.85452084013636,166.25857543945312,22416200,GOOGL
2024-08-20,166.48801110675902,168.2237214990038,166.4082219766287,166.76731872558594,18341500,GOOGL
2024-08-21,164.74232853471239,166.43814433776538,164.26351765512456,165.44061279296875,22902000,GOOGL
2024-08-22,166.84711081705245,167.17629803386515,162.906864492798,163.39566040039062,22493300,GOOGL
2024-08-23,164.31339409733906,165.7697816007338,163.42559164849283,165.21116638183594,13955700,GOOGL
2024-08-26,165.96930557266754,167.13641566956838,164.05404680689762,165.74984741210938,14190400,GOOGL
2024-08-27,165.43063885798506,166.02916391355154,164.05405558398127,164.27349853515625,11821900,GOOGL
2024-08-28,164.63261000175098,165.19124048836477,161.13127953483584,162.44802856445312,16407400,GOOGL
2024-08-29,163.90441474074623,165.56032084961527,159.85443888061718,161.3806610107422,19699800,GOOGL
2024-08-30,162.21858134242328,163.2560227137605,161.2908842753107,162.97671508789062,22123800,GOOGL
2024-09-03,161.32081125226367,161.45049523076827,156.0937401989441,156.97157287597656,38945300,GOOGL
2024-09-04,156.2733005844292,158.60752082271256,155.57503152440304,156.06381225585938,19353800,GOOGL
2024-09-05,155.9141855757843,159.05640389536052,155.59496817105187,156.85186767578125,18688700,GOOGL
2024-09-06,156.91171078806016,157.44040127478374,150.17837304317212,150.54745483398438,37912100,GOOGL
2024-09-09,152.3354019943942,153.2243825181643,147.05146466034253,148.53976440429688,39260500,GOOGL
2024-09-10,150.27776654607942,151.0968351518263,148.17018139774882,148.4898223876953,31118800,GOOGL
2024-09-11,149.7483678165099,151.3265608410383,147.35112146407118,150.98695373535156,29607700,GOOGL
2024-09-12,153.623943613462,154.64278025669208,152.4752509078758,154.51292419433594,29695000,GOOGL
2024-09-13,155.25206445570748,158.19869964127616,155.0323303223496,157.27975463867188,29591200,GOOGL
2024-09-16,157.12991739820077,158.06884377455685,156.42073870376782,157.87905883789062,18379800,GOOGL
2024-09-17,158.83795940795798,160.36620665654814,158.1986926846348,159.1376190185547,20715600,GOOGL
2024-09-18,159.67700574881235,160.31627251867317,158.41845358227067,159.62705993652344,23677300,GOOGL
2024-09-19,163.52260155578028,163.602496564332,161.15530422207948,161.9543914794922,26587700,GOOGL
2024-09-20,163.31283190595235,163.5425643438158,161.87447792027933,163.40272521972656,40896400,GOOGL
2024-09-23,164.16185660339156,165.30055091054933,161.4849167682097,161.6647186279297,24150900,GOOGL
2024-09-24,162.84336059885683,163.03314552379246,160.50604310941137,162.1042022705078,23332100,GOOGL
2024-09-25,161.28514863352729,162.62361092925534,161.11534508030692,161.3051300048828,18869200,GOOGL
2024-09-26,163.4526630547652,163.89216177797897,162.0942193836139,162.543701171875,20319300,GOOGL
2024-09-27,162.6236194767887,165.51031051590132,162.44383284910126,163.76231384277344,21101300,GOOGL
2024-09-30,163.1330385549028,165.9597853581085,163.0730944402025,165.66014099121094,20413900,GOOGL
2024-10-01,167.49803900926474,168.9663574434244,164.39159857770997,166.79884338378906,28338100,GOOGL
2024-10-02,166.22949200998104,167.32823890222443,164.54142416704428,165.67013549804688,17760200,GOOGL
2024-10-03,164.22179840650557,166.4492413884297,163.73235383790225,165.67013549804688,15073100,GOOGL
2024-10-04,167.8676144263969,168.03741799352926,165.29056599793975,166.86875915527344,19047400,GOOGL
2024-10-07,167.52800594767675,168.2871304607625,162.56369407072728,162.79342651367188,22463100,GOOGL
2024-10-08,163.75233474045888,164.54142369438745,162.68355229004484,164.19183349609375,23072700,GOOGL
2024-10-09,163.26288934163853,164.65129754460094,159.5571448589351,161.67471313476562,31181800,GOOGL
2024-10-10,160.6858334406201,162.88332710504665,160.21637027061266,161.8944549560547,14144100,GOOGL
2024-10-11,161.94440120303656,163.7123639633056,161.05542066959453,163.05313110351562,15344300,GOOGL
2024-10-14,163.45266773305087,166.03969909717978,163.21293699316715,164.7711639404297,19016100,GOOGL
2024-10-15,165.6002081913426,167.48804403838992,164.44154766375664,165.27059936523438,20247200,GOOGL
2024-10-16,164.34164834019793,165.61019873881125,163.55255942155696,164.97093200683594,16406000,GOOGL
2024-10-17,165.54026682623436,166.179533539939,162.5736656844729,162.74346923828125,21453400,GOOGL
2024-10-18,163.0031929718876,164.52145724074808,162.89331828319396,163.23292541503906,19757700,GOOGL
2024-10-21,162.76345865438103,164.3116873279236,162.43383459552447,163.88218688964844,20946500,GOOGL
2024-10-22,162.79342721641044,165.5802419476502,162.79342721641044,164.95095825195312,16568100,GOOGL
2024-10-23,164.57138759989343,165.63018698109346,161.74462537741965,162.59365844726562,18280500,GOOGL
2024-10-24,162.64359660721192,163.14302421507978,160.82567279873874,162.53372192382812,22412500,GOOGL
2024-10-25,163.48263605894513,165.4004362996681,163.2329222477887,165.080810546875,19828900,GOOGL
2024-10-28,168.55681917401554,168.55681917401554,163.76231104702376,166.52914428710938,32138600,GOOGL
2024-10-29,167.5379836387061,170.18495914581706,166.89871690047832,169.48574829101562,42169000,GOOGL
2024-10-30,180.47314972890098,181.8116272766613,173.86073320012326,174.26028442382812,68890800,GOOGL
2024-10-31,172.93181542068857,176.61759375547854,170.80424884729752,170.91412353515625,44769000,GOOGL
2024-11-01,169.87531325104803,172.1227374784499,168.68667310994414,171.09390258789062,31796500,GOOGL
2024-11-04,169.7354619545759,170.53454918701203,167.81766174152193,169.0462646484375,21492700,GOOGL
2024-11-05,169.2360421349021,170.33478903527796,168.64672117984685,169.5457000732422,18242100,GOOGL
2024-11-06,173.60104838470335,176.73745331219902,173.30138875645662,176.3079376220703,33695500,GOOGL
2024-11-07,177.20691786224168,180.87271488977294,176.9871684826014,180.5430908203125,25352900,GOOGL
2024-11-08,180.44319843386418,180.69291225137096,177.87614831538193,178.14584350585938,22006200,GOOGL
2024-11-11,178.37557658568522,180.3433226939525,178.26570189593804,180.1435546875,17450400,GOOGL
2024-11-12,179.61415166757834,182.28109325658866,179.18463600062077,181.41207885742188,25134900,GOOGL
2024-11-13,180.25342505699032,180.75285268181247,178.3356095653103,178.67523193359375,23184000,GOOGL
2024-11-14,178.0759037938209,178.6152941368307,174.12044573791286,175.37899780273438,31007500,GOOGL
2024-11-15,173.5311122159291,173.9406465119526,171.02399111342126,172.29254150390625,32504600,GOOGL
